Project #,Unnamed: 1,CSI Div,CSI Description,Sub-Group,Item,Make,Model,Unnamed: 8,OM,OM_Count,Warranty,Warranty_Count,Submittals,Submittals_Count,Unnamed: 15,General vs Fixed-Asset,Asset Tag #,FA Tag #,Unnamed: 19,Building,Fusion #,Floor,Room,Latitude,Longitide,Unnamed: 26,O&M Binder #,Warranty Start,Warranty Duration,Warranty Expires,Unnamed: 31,Item a Consumable ?,Unnamed: 33,Recommend Indiv item Tracking?,Currently Indiv item tracked?,Unnamed: 36,Recommend Waldrop ID Tag?,Currently Waldrop ID Tag?,Contractor,Contract,sheet
11250,,9,Finishes,,Flooring - carpet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,no,,,11250
11250,,9,Finishes,,Flooring - other,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,9,Finishes,,Flooring - vct,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,9,Finishes,,Wall covering (fabric vs frp etc) - track manufacturer,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Paper Towel Dispenser,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Soap Dispenser,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Toilet Paper Dispenser,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Toilet Seat Cover Dispenser,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Elec Hand Dryer,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Sanitary Napkin/Tampon Dispenser,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Toilet & Urinal Compartments / Bathroom Stalls,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Baby Changing Apparatus in Bathroom,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,Restroom,ADA Bathroom Grab Bars,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Bathroom trash can (recessed),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,10,Specialties,Restroom,Mirror,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,10,Specialties,,Tack Board - small,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,10,Specialties,,White Boards - small,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,10,Specialties,,Fire Extinguishers /FE Cabinets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,No,,,11250
11250,,10,Specialties,,Modular Office Walls,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,10,Specialties,,Fire Curtain / Fire Wall,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,Yes,,,11250
11250,,10,Specialties,,Defibrillator Cabinets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,,Display Case (i.e. Recessed Display Case / Lockable),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,,Operable Wall,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,Yes,,,11250
11250,,10,Specialties,,Signage - Egress,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,,Tack Board - large,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,,White Boards - large,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,10,Specialties,,Parking Signage (incl ADA),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,10,Specialties,,Emergency Key Cabinets (i.e. Knox-Box),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,10,Specialties,,Corner Guard / Wall Guard,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,10,Specialties,,Locker room benches,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,10,Specialties,,Signage - Directional,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,10,Specialties,,Signage - Rooms,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,11,Equipment,Classroom,Fixed Projection Screens (motorized and manual),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,11,Equipment,Food-Service,Glove dispesner,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,11,Equipment,Food-Service,Coffee Maker (i.e. Airpot; Expresso Machine/Grinder),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Dishwasher,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Food Service Equipment (Other / Specialized),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Freezer / Walk-in Cooler -- Fixed,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,Yes,,,11250
11250,,11,Equipment,Food-Service,Freezer / Walk-in Cooler -- Non-Fixed,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Ice Maker,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Microwave,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Mixer/Blender,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Prep Sink,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Oven,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,Yes,,,11250
11250,,11,Equipment,Food-Service,POS cash register / point of sale,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Water Filration System,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,11,Equipment,Food-Service,Food Service Sinks / Dipperwell Assembly,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,Food-Service,Freezer Merchandiser,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11250
11250,,11,Equipment,Food-Service,Garbage disposer,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,Food-Service,Hot cabinets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11250
11250,,11,Equipment,Food-Service,General food service millwork,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,,Parking Control Equipment (i.e. Parking Permit Machine),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,Yes,,,11250
11250,,11,Equipment,,Cabinets (with drawers/doors),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,,Counters (with drawers/doors),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,,Employee lockers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,Yes,,,11250
11250,,11,Equipment,,Faucet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,,Grease Interceprtor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,,Hot water heater,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,,Knock Box,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,11,Equipment,,Window Washing Davit Base,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,11,Equipment,,Window Washing Equipment,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,12,Furnishings,Office,Systems Furniture / Cubicles,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,Site,Bench,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,Site,Bike Rack,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,Site,Bus Shelter,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,Site,Picnic Table,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,Site,Site Furnishings: Trash Can ' Litter Receptacle,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,,Furniture - Other,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,12,Furnishings,,Modular Canopy Shades,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,,Portable table with stacking chairs,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11250
11250,,12,Furnishings,,Auditorium Seating,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,,Blinds /Shades / Curtains (Window Covering),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,12,Furnishings,,Student Chairs,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11250
11250,,12,Furnishings,,Student Desks,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11250
11250,,12,Furnishings,,Walk off Mat,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,12,Furnishings,,Stadium Seating,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,14,Conveying-Equip,,Elevator,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,14,Conveying-Equip,,Elevator Room Equipment,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,14,Conveying-Equip,,Wheelchair Lift,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,21,Fire-Suppression,,Fire Hydrant,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,21,Fire-Suppression,,Backflow Device,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,21,Fire-Suppression,,Fire Sprinkler Heads,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,21,Fire-Suppression,,Fire Protection Standpipe Control Valve; Zone Control Riser Valve Assembly,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,22,Plumbing,,Condensate Pump / Pump Sched Info,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,22,Plumbing,,Domestic Water storage tank on roof; tower,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,22,Plumbing,,Hot Water Circ Pump / Pump Sched Info,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,22,Plumbing,,Drinking Fountains (ADA etc),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Toilet / Water Closet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Drinking Fountain - Electric,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Mop Sink / Floor Sink,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Gas Meter,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Hose Bibb,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Lavatory (Bathroom as a Unit to be tracked),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Roof drain / roof receptor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Sink - Classroom,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Sink - Kitchenette,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Urinal,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Valves (inside/outside),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Water Closet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Boiler & tank; Water Heater (see Water Heater Schedule),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,22,Plumbing,,Water Meter,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,22,Plumbing,,Floor Drain,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,22,Plumbing,,CHWP (Chilled Water Pipe),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,22,Plumbing,,HWP (Hot Water Pipe),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,22,Plumbing,,"Piping, etc",,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,23,HVAC,,Filters,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,AH - Air Handling Unit - see AHU Schedule,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Air Cooled Chiller - CH,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Air Separator Schedule - AS,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Chilled Water Pump,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Condensing Unit,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Controls Panel,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,CWST (ST) - Chilled Water Storage Tank,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Exhast Fan - EF,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Expansion Tank - ET,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Hot Water Pump,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Sensor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Split System - CU (Outside),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Split System - FC (Inside),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Thermostats,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,VAV - Variable Air Volume Terminal Schedule,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Volume Damper,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,23,HVAC,,Operable Gate in Mechanical Screen,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,23,HVAC,,Performance Cert of Compliance Data - HVAC Zones -- See 04-110817 Mech Sheets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,23,HVAC,,Cert of Compliance Data - Energy Checklist - Opaque Surfaces -- See 04-110817 Mech Sheets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,23,HVAC,,Diffusers - Exhaust Air,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,23,HVAC,,Diffusers - Return Air,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,23,HVAC,,Diffusers - Supply Air,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,23,HVAC,,Fire Smoke Dampers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,23,HVAC,,Roof Curbs,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,23,HVAC,,Exterior Ductwork,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,23,HVAC,,Exterior Grilles,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,26,Electrical,,UPS - Uninteruptable Power Supply,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,26,Electrical,,Washing Machine / Dryer,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,26,Electrical,,Electric Meter,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,26,Electrical,,Elevator Smoke Door,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,26,Electrical,,Lighting Control Panel; Network Lighting Controls,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11250
11250,,26,Electrical,,Bloom boxes - power,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11250
11250,,26,Electrical,,SDGE Box,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Street Light / Pathway Light,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Dedicated Power for BTU Meter (Gas Meter),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Egress / Emergency Lighting,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,Yes,,,11250
11250,,26,Electrical,,Elec hand wash / sink,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Electrical Cabinets and Enclosures,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Lighting Fixtures; Luminaire Schedule,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Lighting Inverter,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Panel Boards,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Switchboards; Wall-Mounted Panelboards,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Transformer,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,TVSS - Transient Voltage Surge Suppressor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,26,Electrical,,Solar Panels,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,26,Electrical,,Junction Boxes,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,26,Electrical,,Substation??,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,26,Electrical,,Elec outlets / power outlets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11250
11250,,26,Electrical,,Wall Switch,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11250
11250,,26,Electrical,,Cert of Compliance - Indoor Lighting (see 04-110817 E Sheets),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11250
11250,,26,Electrical,,Cert of Compliance - Outdoor Lighting (see 04-110817 E Sheets),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11250
11250,,27,Communications (…AV),,Assisted Listening System Receivers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,27,Communications (…AV),,Projector (LCD - Ceiling Mounted),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,27,Communications (…AV),,Teaching Podium Control Stations,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,27,Communications (…AV),,Television / Monitor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11250
11250,,27,Communications (…AV),,Clocks,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,27,Communications (…AV),,Public Announcement System,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
